"gene","weight_P0","weight_P7","nonzero_P0","nonzero_P7","in_both","same_sign","direction","DE_log2FC_P0","DE_padj_P0","DE_log2FC_P7","DE_padj_P7","in_shared_KO_up","in_CONFOUND","removed_by_ubiquity","ubiquitous_cm_dominant","in_E2F_TARGETS","in_hallmark_E2F","class","chr","feature_space","NOTE"
"Tcf4",2.0592638383666,4.51075843357363,TRUE,TRUE,TRUE,TRUE,"up_in_KO",3.96988953368751,0,4.14458775521798,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"other","18","controlled","descriptive_n1_sex_confounded_depth_matched"
"Creg2",0,-4.05031892602048,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.0487485366120415,NA,0.0162326634341034,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","controlled","descriptive_n1_sex_confounded_depth_matched"
"1110032F04Rik",0,-3.96782737579099,FALSE,TRUE,FALSE,FALSE,"down_in_KO",0.0255970418030988,NA,0.0246048747172119,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","3","controlled","descriptive_n1_sex_confounded_depth_matched"
"Gpr183",0,3.33814153827466,FALSE,TRUE,FALSE,FALSE,"up_in_KO",-0.0655495085259782,0.730106746310479,2.09841323758449,2.47185623476509e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","14","controlled","descriptive_n1_sex_confounded_depth_matched"
"Gm5934",3.32870982307195,0.291418091605319,TRUE,TRUE,TRUE,TRUE,"up_in_KO",NA,NA,-0.0350245630394671,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm","X","controlled","descriptive_n1_sex_confounded_depth_matched"
"Best2",-2.7407960598768,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.0755474924759651,NA,-0.0501505899401048,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","8","controlled","descriptive_n1_sex_confounded_depth_matched"
"Shoc1",2.12423887118924,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.0880812979883042,0.54264586779437,-0.0760385956725834,0.673208695572795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","4","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ccl2",0,-2.08615446108522,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.563574181005766,0.0155257139015155,0.150399603208407,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Hnf4g",1.95253093528184,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.047987531667605,NA,0.018036721167137,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","3","controlled","descriptive_n1_sex_confounded_depth_matched"
"Gm14664",1.71971913714748,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.0520449083736952,NA,-0.0577244490798301,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm","X","controlled","descriptive_n1_sex_confounded_depth_matched"
"A2m",1.5181661646734,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.057439636401589,0.676794645790171,0.000992338057300879,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","6","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ccl3",0,-1.42831832349265,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.0693741544331372,0.636644688964093,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Gm4577",0,-1.42747965716431,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.0426972581753173,NA,0.0383108871244229,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm","17","controlled","descriptive_n1_sex_confounded_depth_matched"
"Csrp3",1.41173604798719,-0.157360027762737,TRUE,TRUE,TRUE,FALSE,"up_in_KO",0.478033110186725,2.4064266061365e-24,0.109745521232566,9.34344244021128e-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","7","controlled","descriptive_n1_sex_confounded_depth_matched"
"Sct",1.33417437284522,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.0608113942839673,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","7","controlled","descriptive_n1_sex_confounded_depth_matched"
"Tmem40",0,1.30116385427842,FALSE,TRUE,FALSE,FALSE,"up_in_KO",-0.109088945048703,0.45088544641099,1.40051840246307,0.00282143706666908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","6","controlled","descriptive_n1_sex_confounded_depth_matched"
"C77080",0,-1.29748741167564,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.452435107663945,0.0569931883510806,0.12475128144481,0.44869617157573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other",NA,"controlled","descriptive_n1_sex_confounded_depth_matched"
"Gm12381",0,1.27492719341338,FALSE,TRUE,FALSE,FALSE,"up_in_KO",0.950703567342252,0.00903321393026448,5.24592749114052,1.5890370415407e-99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm","4","controlled","descriptive_n1_sex_confounded_depth_matched"
"Dock9",-1.25197759127694,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-2.82851483988219,1.75395257623662e-13,0.0255935143496904,0.91940221992549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","14","controlled","descriptive_n1_sex_confounded_depth_matched"
"mt-Atp8",-1.18423814419286,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-1.69353625381232,0,0.614469249180506,8.03343728947075e-120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mito","MT","controlled","descriptive_n1_sex_confounded_depth_matched"
"mt-Co1",0,1.17348606736154,FALSE,TRUE,FALSE,FALSE,"up_in_KO",-0.415841263348222,0.000621892456114154,0.74363835113681,2.34679684750077e-38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mito","MT","controlled","descriptive_n1_sex_confounded_depth_matched"
"Kcne4",0,-1.16571247286366,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.0152507372332181,0.93848482234799,-0.0684245564384448,0.619629053563126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","controlled","descriptive_n1_sex_confounded_depth_matched"
"4930567K12Rik",0,1.10109902409905,FALSE,TRUE,FALSE,FALSE,"up_in_KO",-1.21636232439765,0.00966930206188677,0.0516423107990837,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","7","controlled","descriptive_n1_sex_confounded_depth_matched"
"Adamts9",0.631118248739864,1.09294386621606,TRUE,TRUE,TRUE,TRUE,"up_in_KO",2.93213456442067,0,3.49256801384474,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","6","controlled","descriptive_n1_sex_confounded_depth_matched"
"Cytl1",1.06144844765326,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.0853154855774543,0.554662478210863,0.255510112961228,0.0567329679308775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","5","controlled","descriptive_n1_sex_confounded_depth_matched"
"Cox8b",-0.98150697056487,-0.252283916624653,TRUE,TRUE,TRUE,TRUE,"down_in_KO",-1.28367200858634,6.22799409168109e-243,-0.172673901180629,2.54813076232056e-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","7","controlled","descriptive_n1_sex_confounded_depth_matched"
"Fcrls",-0.123465367461518,-0.951378540606738,TRUE,TRUE,TRUE,TRUE,"down_in_KO",-0.11846039259822,NA,-0.0621331036761402,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other",NA,"controlled","descriptive_n1_sex_confounded_depth_matched"
"Fmo1",0,-0.921510683601423,FALSE,TRUE,FALSE,FALSE,"down_in_KO",0.0560948179436283,0.795844515808163,-0.181404161785358,0.295654199623519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ackr3",0,-0.873471558835547,FALSE,TRUE,FALSE,FALSE,"down_in_KO",0.616542539527582,1.12689145090158e-05,-2.00881869709466,4.42063160344471e-105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","controlled","descriptive_n1_sex_confounded_depth_matched"
"Oit3",-0.853381010147242,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",0.055027889282613,0.71718585852753,0.101867909698937,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","10","controlled","descriptive_n1_sex_confounded_depth_matched"
"B930036N10Rik",0,0.822992794350851,FALSE,TRUE,FALSE,FALSE,"up_in_KO",-0.65166924588816,0.0254765833526831,1.06943246533194,0.00741064195535325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ptpn18",-0.8198175700509,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.493221042114653,0.00856434225148476,0.29225299969661,0.16465599865227,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","controlled","descriptive_n1_sex_confounded_depth_matched"
"Egr2",0,-0.798801534957715,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.531614461030108,2.81039371158054e-05,0.0313415609848787,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","10","controlled","descriptive_n1_sex_confounded_depth_matched"
"Tnf",0,-0.793038555114275,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.157857518165261,0.206109996146862,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","17","controlled","descriptive_n1_sex_confounded_depth_matched"
"Cox7a1",-0.789636205592522,-0.393091433408763,TRUE,TRUE,TRUE,TRUE,"down_in_KO",-1.23559312612358,1.90979546232721e-250,-0.275394564546602,1.57572222414348e-31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","7","controlled","descriptive_n1_sex_confounded_depth_matched"
"Selenop",0.781255090030613,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.92246411169041,3.44067178252697e-111,-0.00172139890934586,0.982669839539991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","15","controlled","descriptive_n1_sex_confounded_depth_matched"
"D130052B06Rik",0,-0.768291137537449,FALSE,TRUE,FALSE,FALSE,"down_in_KO",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Cbfa2t3",0,-0.766549181128138,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.338397537201029,0.0579366502751288,-0.0312423579637672,0.902440161436621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","8","controlled","descriptive_n1_sex_confounded_depth_matched"
"H2-T22",0.752371239696945,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.596082586752213,0.0305541110535669,0.566640635248196,0.00179871667987267,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","17","controlled","descriptive_n1_sex_confounded_depth_matched"
"Pde7b",0,-0.751263419110162,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.384101748486339,0.0190882961733975,-0.748204400294709,8.18455997540804e-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","10","controlled","descriptive_n1_sex_confounded_depth_matched"
"Plekhg1",-0.749898663228102,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.167369540540639,0.216742334438083,-0.0169392436190506,0.93421422595849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","10","controlled","descriptive_n1_sex_confounded_depth_matched"
"Hes1",-0.735989641893412,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-1.75109101120865,0,0.143001045442674,0.0015267481366511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","16","controlled","descriptive_n1_sex_confounded_depth_matched"
"Cd248",0.201296168935744,-0.728587608443779,TRUE,TRUE,TRUE,FALSE,"down_in_KO",0.20128921661151,0.297286555237503,-0.00155276229890732,0.993249304026337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","19","controlled","descriptive_n1_sex_confounded_depth_matched"
"Bgn",0,-0.715962598572161,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.108721283388787,0.448825301168837,0.458716675796763,0.029362029992738,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","X","controlled","descriptive_n1_sex_confounded_depth_matched"
"Gm15543",-0.709881425586398,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-1.64068090925591,2.18488849367525e-259,-0.34018877681072,2.40925581646188e-26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm","6","controlled","descriptive_n1_sex_confounded_depth_matched"
"Fcgr1",0.702623083608955,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",-0.0706262766690691,NA,0.0315637553033556,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","3","controlled","descriptive_n1_sex_confounded_depth_matched"
"Prnd",0,-0.678012808409789,FALSE,TRUE,FALSE,FALSE,"down_in_KO",0.0133385860536201,0.955432120954912,-0.143067866640555,0.477881189132747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","2","controlled","descriptive_n1_sex_confounded_depth_matched"
"Tnfaip2",-0.666373507581478,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-1.66617746052644,1.80959121135986e-22,-1.33966111542021,1.09832599905834e-72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","12","controlled","descriptive_n1_sex_confounded_depth_matched"
"Pitx3",-0.661915061703811,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-1.22126393390179,0.0117629301239117,0.0416528202396796,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","19","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ckmt2",0.23940074325047,-0.654739196268249,TRUE,TRUE,TRUE,FALSE,"down_in_KO",0.318244947374489,9.21694817368804e-19,-0.694080517709863,7.86417086080135e-182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","13","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ccdc85a",0,-0.650228193411012,FALSE,TRUE,FALSE,FALSE,"down_in_KO",0.0769948334060428,0.715858722599096,-0.179967388138417,0.334989394088731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Calcrl",0,-0.648976227371295,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.00917914806910091,0.969350583107149,0.10852753115626,0.632699226401681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","2","controlled","descriptive_n1_sex_confounded_depth_matched"
"Gm17268",-0.0909455182472045,0.640304600118273,TRUE,TRUE,TRUE,FALSE,"up_in_KO",-0.156243923230515,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm",NA,"controlled","descriptive_n1_sex_confounded_depth_matched"
"Prelp",0.636833519807094,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.0704375529183026,0.689940620524595,0.442549438482532,0.0893514762786981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","controlled","descriptive_n1_sex_confounded_depth_matched"
"Gsc",0.636135395126372,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","12","controlled","descriptive_n1_sex_confounded_depth_matched"
"Sprr1a",-0.62699945400797,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-1.16882224399238,0.00250004642285857,4.27515460688161,9.82081080948103e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","3","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ccn2",0,0.615042958306272,FALSE,TRUE,FALSE,FALSE,"up_in_KO",0.148662130634246,0.000326518893870725,1.88811172746003,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","10","controlled","descriptive_n1_sex_confounded_depth_matched"
"Enpp2",0.612285524844511,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.129303101585763,0.30277460600163,-0.0883647139872156,0.708720775132579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","15","controlled","descriptive_n1_sex_confounded_depth_matched"
"Vpreb1",0.610461152696693,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",-0.156070256159444,0.216605510310212,-0.034344098418657,0.871201199582393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other",NA,"controlled","descriptive_n1_sex_confounded_depth_matched"
"Ace",0,-0.596649556223326,FALSE,TRUE,FALSE,FALSE,"down_in_KO",0.0483788641683275,0.813267777786396,-0.335424383512768,0.0953040331495113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Egfl8",0,0.595577536835557,FALSE,TRUE,FALSE,FALSE,"up_in_KO",0.0763815064696387,0.54517901259334,0.00643467658069809,0.975393187378027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","17","controlled","descriptive_n1_sex_confounded_depth_matched"
"Rarres2",0,-0.594580816314252,FALSE,TRUE,FALSE,FALSE,"down_in_KO",1.08238173720228,1.29889106509424e-08,0.807857684549703,0.0122083669660559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","6","controlled","descriptive_n1_sex_confounded_depth_matched"
"Myom2",0.592033555934868,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.639436749961986,4.91201280857924e-69,-0.155240168453507,2.83723425250964e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","8","controlled","descriptive_n1_sex_confounded_depth_matched"
"mt-Rnr2",-0.579981245277615,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.807631396183097,5.83512256087323e-05,0.378450659640257,3.06655842073063e-70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mito","MT","controlled","descriptive_n1_sex_confounded_depth_matched"
"Prex2",0,-0.568566393143669,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.454003712061148,0.00468096343241523,0.0105655803694664,0.97070503640644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","controlled","descriptive_n1_sex_confounded_depth_matched"
"Fabp3",-0.244795469297637,0.567751331488125,TRUE,TRUE,TRUE,FALSE,"up_in_KO",-0.267138246391644,0.0870848739381857,0.293015648981015,4.83570316803977e-52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","4","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ly6d",-0.55555935644309,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",0.0128279649873491,NA,-2.72921332742248,0.000746025624621618,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","15","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ltb4r1",-0.551218578277575,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.0636118541477093,0.667374189683912,-0.0423048295204318,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","14","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ptger4",0,0.545670213303658,FALSE,TRUE,FALSE,FALSE,"up_in_KO",0.218774350799762,0.255617208608501,0.0784879634560086,0.612870681638102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","15","controlled","descriptive_n1_sex_confounded_depth_matched"
"Rhag",0.537773655942398,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.0523339500393549,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","17","controlled","descriptive_n1_sex_confounded_depth_matched"
"Tspan14",0.537675439685006,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.182340083656378,0.170019142634931,0.242044537047803,0.138690245653904,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","14","controlled","descriptive_n1_sex_confounded_depth_matched"
"Cxcl2",-0.517448608739095,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-1.149555489345,7.37547200656633e-06,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","5","controlled","descriptive_n1_sex_confounded_depth_matched"
"Aspn",0,0.516328890511685,FALSE,TRUE,FALSE,FALSE,"up_in_KO",0.20789829298904,0.0938363799053487,1.14732525141984,4.53122478002793e-09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","13","controlled","descriptive_n1_sex_confounded_depth_matched"
"Il6",-0.50401249671149,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",0.129760130852043,0.504322222428835,0.0122173886100258,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","5","controlled","descriptive_n1_sex_confounded_depth_matched"
"Actb",-0.130825699322983,0.496392463559549,TRUE,TRUE,TRUE,FALSE,"up_in_KO",-0.0205909344617864,0.716815447552104,1.04376728278028,8.63552644822835e-298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","5","controlled","descriptive_n1_sex_confounded_depth_matched"
"Hba-a2",-0.475801323441668,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.730812458678042,1.50987463847902e-64,0.980249249021805,2.75810319579566e-45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hemoglobin","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Podxl",0,-0.475189938899702,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.22500268115552,0.0354544562128326,0.234989568033741,0.204977735807521,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","6","controlled","descriptive_n1_sex_confounded_depth_matched"
"Cracr2b",0.47038316300903,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.251926900798633,0.178081920713237,-0.155394848944382,0.470060545729494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","7","controlled","descriptive_n1_sex_confounded_depth_matched"
"Pim3",0.469977720152554,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.6161467145771,9.66994683337346e-61,0.0612511114437491,0.352983605195237,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","15","controlled","descriptive_n1_sex_confounded_depth_matched"
"Dtl",0,0.459087387777375,FALSE,TRUE,FALSE,FALSE,"up_in_KO",1.14103118095583,2.8390978476134e-23,1.46050590845212,1.92412048206771e-58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","controlled","descriptive_n1_sex_confounded_depth_matched"
"Col26a1",0.45113538760047,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.134409767564272,0.44710992935894,-0.172940030044246,0.372898491952826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","5","controlled","descriptive_n1_sex_confounded_depth_matched"
"Abca13",0.445727091387802,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.156948273905532,0.415888529071341,0.437348885622891,0.0781972471679539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Timd4",0.443010915618371,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.0201906362334437,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Crmp1",0,-0.43952526435343,FALSE,TRUE,FALSE,FALSE,"down_in_KO",0.0700156513397402,0.683100544580283,0.0938413526733449,0.541493439443064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","5","controlled","descriptive_n1_sex_confounded_depth_matched"
"Acer2",-0.359474843053071,-0.438495394157967,TRUE,TRUE,TRUE,TRUE,"down_in_KO",-1.88929567415474,1.16148020233215e-124,-1.64487610665705,2.06785789382874e-62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","4","controlled","descriptive_n1_sex_confounded_depth_matched"
"Gm11457",0,0.435758850409641,FALSE,TRUE,FALSE,FALSE,"up_in_KO",-0.696043224457084,0.00678333527001031,1.06193504204729,0.00630680340126097,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm","2","controlled","descriptive_n1_sex_confounded_depth_matched"
"Adh6b",0.433749967601158,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.00785141662960789,0.963869812979756,0.0653895737435135,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","3","controlled","descriptive_n1_sex_confounded_depth_matched"
"Itga2b",0,0.433020447385746,FALSE,TRUE,FALSE,FALSE,"up_in_KO",-0.536972443938383,0.00860680904070128,0.0466021440347462,0.837406829827605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Prtn3",0.432496168037777,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",-0.010961009613591,0.959737393767306,-0.12769504126492,0.453231986492169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","10","controlled","descriptive_n1_sex_confounded_depth_matched"
"Itga4",0,0.430304359900104,FALSE,TRUE,FALSE,FALSE,"up_in_KO",-0.0496144447142529,0.759096960388771,-0.175701156896148,0.338428052378152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","2","controlled","descriptive_n1_sex_confounded_depth_matched"
"Eva1b",0.424236721916252,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.575639006266169,0.000530855038749109,0.362404959391384,0.113009480622298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","4","controlled","descriptive_n1_sex_confounded_depth_matched"
"Clec3b",-0.417380977648265,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",0.109405781072211,0.58320607311085,-0.140702687862346,0.487923436189005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","9","controlled","descriptive_n1_sex_confounded_depth_matched"
"Fabp7",-0.414075402390597,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.3534084180815,0.0697232043128679,0.154779553750853,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","10","controlled","descriptive_n1_sex_confounded_depth_matched"
"Nedd9",0,0.407149488077865,FALSE,TRUE,FALSE,FALSE,"up_in_KO",-0.19095535076615,0.0185480119144021,0.686092692338719,1.95023181800408e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","13","controlled","descriptive_n1_sex_confounded_depth_matched"
"Ebf1",-0.0846165290941985,-0.404630726935523,TRUE,TRUE,TRUE,TRUE,"down_in_KO",-0.383372960787587,0.00248284571782327,-0.176390105793277,0.340201679514717,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","controlled","descriptive_n1_sex_confounded_depth_matched"
"Fxyd6",0,0.397370133449203,FALSE,TRUE,FALSE,FALSE,"up_in_KO",1.14181921165015,2.53851272625794e-19,1.1596971999312,1.42295554989503e-33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","9","controlled","descriptive_n1_sex_confounded_depth_matched"
"Capn6",0,0.395670543829924,FALSE,TRUE,FALSE,FALSE,"up_in_KO",0.731907044403881,1.55954690088722e-12,1.88652855668122,1.34011691318024e-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","X","controlled","descriptive_n1_sex_confounded_depth_matched"
"Gm15922",-0.395172767247245,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.0337297306549915,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm",NA,"controlled","descriptive_n1_sex_confounded_depth_matched"
"Cd44",0,0.394964807947027,FALSE,TRUE,FALSE,FALSE,"up_in_KO",0.672447837242955,4.12150334841293e-26,1.48747152359092,1.42202090384163e-85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","2","controlled","descriptive_n1_sex_confounded_depth_matched"
